unique_id,position_title,department,base_salary,gender,employment_status,hire_date,job_date
7690,CUSTOMER SERVICE REPRESENTATIVE II,Admn. & Regulatory Affairs,34986,Female,Active,2013-06-17,2014-04-26
7700,PLANNER I,Planning & Development,51418,Male,Active,2013-06-24,2016-04-23
7710,SENIOR LIBRARY SERVICE SPECIALIST,Library,38563,Female,Active,2013-04-01,2013-04-01
7720,TECHNICAL HARDWARE ANALYST III,Public Works & Engineering-PWE,57304,Male,Active,2003-09-22,2008-07-26
7730,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1981-04-20,2002-01-05
7740,SEMI-SKILLED LABORER,Parks & Recreation,26125,Male,Active,2015-05-18,2015-05-18
7750,PARK MAINTENANCE AIDE,Parks & Recreation,,Male,Active,2016-04-04,2016-04-04
7760,ACCOUNT CLERK,Houston Police Department-HPD,35880,Female,Active,1981-07-29,2005-05-07
7770,UTILITY WORKER,Public Works & Engineering-PWE,31762,Male,Active,2000-12-27,2004-08-21
7780,"POLICE OFFICER,PROBATIONARY",Houston Police Department-HPD,42000,Male,Active,2015-10-12,2016-04-27
7790,SEMI-SKILLED LABORER,Public Works & Engineering-PWE,27373,Male,Active,2014-06-23,2015-03-14
7800,EQUIPMENT WORKER,Parks & Recreation,31075,Female,Active,1999-10-23,2005-03-19
7810,PLANNER IV,Planning & Development,68762,Female,Active,2009-01-26,2016-04-23
7820,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1994-01-31,2005-10-06
7830,FIRE FIGHTER,Houston Fire Department (HFD),43528,Male,Active,2014-03-29,2015-06-30
7840,CUSTOMER SERVICE REPRESENTATIVE II,Health & Human Services,34320,Female,Active,2015-07-20,2015-07-20
7850,FIELD SUPERVISOR,Parks & Recreation,36920,Male,Active,1993-03-29,2005-10-29
7860,SENIOR CAPTAIN,Houston Fire Department (HFD),78355,Male,Active,1982-06-28,2009-11-25
7870,CAPTAIN,Houston Fire Department (HFD),66523,Male,Active,2000-11-27,2015-08-24
7880,FIELD SUPERVISOR,Public Works & Engineering-PWE,41288,Male,Active,2002-06-25,2016-02-20
7890,INSPECTOR,Houston Fire Department (HFD),70181,Male,Active,1996-11-18,2013-08-04
7900,POLICE SERGEANT,Houston Police Department-HPD,74511,Male,Active,2008-12-01,2014-10-23
7910,FIRE FIGHTER,Houston Fire Department (HFD),45791,Male,Active,2014-10-11,2016-01-11
7920,UTILITY WORKER,Public Works & Engineering-PWE,28995,Male,Active,2014-06-09,2015-05-23
7930,SENIOR INSPECTOR,Public Works & Engineering-PWE,63336,Male,Active,1988-02-04,2000-08-26
7940,DIVISION MANAGER,Houston Airport System (HAS),100873,Female,Active,2005-10-12,2005-10-12
7950,ABATEMENT SPECIALIST,Dept of Neighborhoods (DON),43077,Male,Active,1993-12-20,2012-06-23
7960,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1994-04-11,1995-04-11
7970,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1993-06-21,2011-09-03
7980,POLICE LIEUTENANT,Houston Police Department-HPD,91181,Male,Active,1992-08-31,2012-06-09
7990,SENIOR SIDELOADER OPERATOR,Solid Waste Management,35630,Male,Active,2015-04-27,2015-08-29
8000,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1991-11-12,2003-07-10
8010,POLICE OFFICER,Houston Police Department-HPD,60347,Female,Active,2006-01-23,2007-01-23
8020,EQUIPMENT WORKER,Public Works & Engineering-PWE,31429,Male,Active,2015-07-20,2015-07-20
8030,DISTRICT CHIEF,Houston Fire Department (HFD),89590,Male,Active,1993-03-29,2011-03-16
8040,SENIOR CAPTAIN,Houston Fire Department (HFD),78355,Male,Active,1990-10-29,2011-04-29
8050,POLICE OFFICER,Houston Police Department-HPD,55461,Female,Active,2008-03-31,2010-03-09
8060,FIRE FIGHTER,Houston Fire Department (HFD),61226,Male,Active,1996-04-22,1997-05-03
8070,MECHANIC III,Fleet Management Department,55245,Male,Active,1990-05-29,2011-08-06
8080,DEPUTY CHIEF,Houston Fire Department (HFD),99480,Male,Active,1980-04-22,2015-12-05
8090,INSPECTOR,Housing and Community Devp.,,Male,Active,2014-09-15,2015-09-12
8100,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1993-02-01,2005-07-30
8110,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1996-07-29,2009-02-21
8120,EQUIPMENT WORKER,Public Works & Engineering-PWE,36837,Male,Active,1994-02-21,2004-09-18
8130,ADMINISTRATIVE SPECIALIST,Housing and Community Devp.,53570,Female,Active,2009-10-12,2014-01-04
8140,FIRE FIGHTER,Houston Fire Department (HFD),61226,Male,Active,1982-11-15,1983-11-26
8150,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1984-01-09,2004-06-05
8160,SENIOR ASSISTANT CITY ATTORNEY II,Legal Department,126115,Female,Active,1996-10-30,2004-10-02
8170,ADMINISTRATION MANAGER,Health & Human Services,83174,Female,Active,1987-07-27,2013-12-21
8180,FIRE FIGHTER,Houston Fire Department (HFD),61226,Male,Active,1994-11-07,1995-11-18
8190,FIRE FIGHTER,Houston Fire Department (HFD),48190,Male,Active,2013-01-05,2014-04-07
8200,COMMUNITY RELATIONS SPECIALIST,Parks & Recreation,,Female,Active,2016-05-31,2016-05-31
8210,FIRE FIGHTER,Houston Fire Department (HFD),43528,Male,Active,2014-06-21,2015-09-21
8220,CUSTOMER SERVICE CLERK,Library,,Female,Active,2015-11-23,2015-11-23
8230,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1993-04-12,2005-10-08
8240,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2009-03-09,2012-02-04
8250,FIRE FIGHTER,Houston Fire Department (HFD),51194,Male,Active,2007-12-03,2009-06-13
8260,"FIRE FIGHTER,PROBATIONARY",Houston Fire Department (HFD),40170,Male,Active,2015-04-27,2015-07-30
8270,MECHANIC III,Fleet Management Department,44158,Male,Active,2009-05-18,2014-03-01
8280,ADMINISTRATIVE COORDINATOR,Health & Human Services,65589,Female,Active,2009-10-08,2014-08-02
8290,POLICE OFFICER,Houston Police Department-HPD,43443,Male,Active,2015-02-02,2016-02-02
8300,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1981-09-21,2002-01-05
8310,STUDENT INTERN II,Public Works & Engineering-PWE,,Female,Active,2015-04-14,2015-04-14
8320,EVIDENCE TECHNICIAN,Houston Police Department-HPD,33322,Female,Active,2015-11-12,2015-11-12
8330,DWI TECHNICIAN,Houston Police Department-HPD,47008,Female,Active,1995-04-07,2015-04-25
8340,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1983-02-07,2003-10-11
8350,INSPECTOR,Houston Fire Department (HFD),70181,Male,Active,1994-11-07,2006-09-23
8360,SENIOR POLICE SERVICE OFFICER,Houston Police Department-HPD,32490,Female,Active,1989-03-20,2007-10-20
8370,LIBRARY SERVICE SPECIALIST,Library,32157,Female,Active,2014-05-27,2014-05-27
8380,RECREATION SUPERVISOR,Parks & Recreation,37565,Male,Active,2012-06-18,2012-06-18
8390,POLICE LIEUTENANT,Houston Police Department-HPD,86534,Male,Active,2000-11-06,2012-07-04
8400,ADMINISTRATION MANAGER,Health & Human Services,82915,Female,Active,2002-09-09,2012-06-09
8410,LIBRARY ASSISTANT,Library,26125,Female,Active,2007-09-10,2007-09-10
8420,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1990-01-22,2002-07-06
8430,MECHANIC II,Fleet Management Department,37835,Male,Active,2013-09-03,2016-03-26
8440,FIRE FIGHTER,Houston Fire Department (HFD),51194,Male,Active,2009-07-27,2010-10-27
8450,LIFEGUARD,Parks & Recreation,,Male,Active,2016-05-21,2016-05-21
8460,SENIOR POLICE OFFICER,Houston Police Department-HPD,61643,Male,Active,2002-01-28,2014-02-01
8470,UTILITY WORKER,Public Works & Engineering-PWE,40518,Male,Active,1995-06-05,2004-08-21
8480,"FIRE FIGHTER,PROBATIONARY",Houston Fire Department (HFD),40170,Male,Active,2015-10-12,2016-01-21
8490,ENVIRONMENTAL INVESTIGATOR V,Public Works & Engineering-PWE,79953,Male,Active,1988-03-03,2007-10-20
8500,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1983-06-27,2003-12-06
8510,INSPECTOR,Public Works & Engineering-PWE,46238,Male,Active,2008-12-01,2008-12-01
8520,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1990-12-10,2007-12-15
8530,MECHANIC III,Fleet Management Department,49088,Male,Active,1993-03-23,1995-04-01
8540,SURVEILLANCE INVESTIGATOR-EPIDEMIOLOGY,Health & Human Services,46384,Female,Active,1991-12-30,2004-10-02
8550,UTILITY MECHANIC,Public Works & Engineering-PWE,30597,Male,Active,2012-12-26,2015-11-21
8560,DEPUTY DIRECTOR-AVIATION (EX LVL),Houston Airport System (HAS),186192,Male,Active,2013-08-22,2014-08-16
8570,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1994-11-07,2007-05-05
8580,"POLICE OFFICER,PROBATIONARY",Houston Police Department-HPD,28169,Male,Active,2015-05-26,2015-12-08
8590,FIRE FIGHTER,Houston Fire Department (HFD),43528,Male,Active,2014-06-21,2015-09-21
8600,DWI TECHNICIAN,Houston Police Department-HPD,43035,Female,Active,2013-01-07,2015-07-04
8610,SENIOR PLANT OPERATOR,Public Works & Engineering-PWE,46550,Male,Active,1993-06-24,2000-05-20
8620,FIRE FIGHTER,Houston Fire Department (HFD),55437,Male,Active,2002-06-25,2003-07-05
8630,INVESTIGATOR,Houston Fire Department (HFD),70181,Male,Active,1979-12-17,1999-10-02
8640,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1991-11-12,2011-03-05
8650,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1991-11-12,2004-11-18
8660,FIRE FIGHTER,Houston Fire Department (HFD),45791,Male,Active,2013-07-06,2014-10-06
8670,STAFF ANALYST,Public Works & Engineering-PWE,70565,Female,Active,2009-03-23,2009-03-23
8680,SENIOR ASSISTANT CITY ATTORNEY II,Legal Department,126343,Male,Active,2010-02-08,2014-01-18
8690,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1990-08-20,2007-03-03
8700,LEGAL INVESTIGATOR,Legal Department,48901,Male,Active,2008-08-25,2008-08-25
8710,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1984-10-15,2002-01-05
8720,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-06-25,2008-06-25
8730,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2000-08-22,2005-12-03
8740,COUNCIL MEMBER,City Council,62983,Male,Active,2013-01-02,2013-01-02
8750,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1984-07-09,2002-01-05
8760,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1998-08-31,2011-04-02
8770,OFFICE SUPERVISOR,Houston Police Department-HPD,50378,Male,Active,2000-03-01,2005-06-04
8780,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1995-01-30,2011-08-20
8790,FIRE FIGHTER,Houston Fire Department (HFD),55437,Male,Active,2003-09-15,2004-09-25
8800,ENGINEER/OPERATOR,Houston Fire Department (HFD),61921,Male,Active,2006-09-11,2012-03-12
8810,UTILITY WORKER,Public Works & Engineering-PWE,30139,Male,Active,2014-02-03,2014-02-03
8820,ASSISTANT PUBLIC WORKS MAINTENANCE MANAG,Public Works & Engineering-PWE,66310,Male,Active,2016-02-22,2016-02-22
8830,SENIOR SIDELOADER OPERATOR,Solid Waste Management,34466,Male,Active,2015-09-14,2016-04-23
8840,PROGRAMMER ANALYST IV,Houston Police Department-HPD,69661,Male,Active,1997-07-15,2011-12-24
8850,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1990-12-17,2002-01-05
8860,ENGINEER/OPERATOR,Houston Fire Department (HFD),,Male,Active,1980-08-25,1999-05-15
8870,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1980-08-25,1993-09-11
8880,SENIOR CUSTOMER SERVICE CLERK,Health & Human Services,31782,Female,Active,2007-08-27,2011-06-25
8890,PLANNER I,Planning & Development,50378,Male,Active,2015-02-16,2016-04-23
8900,ADMINISTRATIVE SPECIALIST,Housing and Community Devp.,48040,Female,Active,2013-05-14,2013-05-14
8910,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1999-02-22,2011-09-03
8920,ADMINISTRATIVE SPECIALIST,Housing and Community Devp.,52540,Female,Active,2014-02-03,2014-02-03
8930,LIBRARIAN III,Library,61454,Female,Active,1998-11-02,2002-06-15
8940,PUBLIC WORKS OPERATIONS MANAGER,Public Works & Engineering-PWE,86288,Male,Active,1991-08-27,2010-04-03
8950,ENGINEER,Public Works & Engineering-PWE,87236,Male,Active,1993-10-04,2002-05-04
8960,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1986-03-03,1995-09-09
8970,GROUND TRANSPORTATION REPRESENTATIVE,Houston Airport System (HAS),29640,Female,Active,1991-09-03,1991-09-03
8980,ADJUDICATION HEARING OFFICER,Municipal Courts Department,88736,Male,Active,2011-07-13,2013-08-03
8990,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2012-10-15,2013-10-15
9000,DEPUTY ASSISTANT DIRECTOR (EXECUTIVE LEV,Public Works & Engineering-PWE,105354,Male,Active,2010-04-05,2015-08-01
9010,AIRPORT OPERATIONS SPECIALIST,Houston Airport System (HAS),47237,Male,Active,1984-06-04,2008-06-14
9020,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1993-08-30,2010-01-23
9030,SENIOR IMAGING TECHNICIAN,Houston Police Department-HPD,34528,Female,Active,1979-05-14,1989-05-13
9040,RECREATION FACILITY MANAGER,Parks & Recreation,50028,Male,Active,1998-08-10,2003-06-28
9050,AIRPORT OPERATIONS SPECIALIST,Houston Airport System (HAS),48568,Male,Active,2004-09-07,2008-05-31
9060,POLICE CAPTAIN,Houston Police Department-HPD,,Male,Active,1977-12-19,1992-05-09
9070,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1994-01-31,2004-07-01
9080,DATA ENTRY OPERATOR,Houston Police Department-HPD,26125,Female,Active,1993-12-09,1999-04-17
9090,UTILITY WORKER,Public Works & Engineering-PWE,34320,Male,Active,2012-06-04,2015-01-03
9100,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2008-05-12,2009-05-12
9110,SUPERINTENDENT,Houston Airport System (HAS),62650,Male,Active,2013-12-30,2015-09-12
9120,EQUIPMENT WORKER,Public Works & Engineering-PWE,32968,Male,Active,2014-09-02,2014-09-02
9130,SYSTEMS SUPPORT ANALYST I,Public Works & Engineering-PWE,44096,Male,Active,2004-06-14,2013-04-13
9140,INSPECTOR,Public Works & Engineering-PWE,54600,Male,Active,2007-12-17,2007-12-17
9150,CUSTOMER SERVICE SUPERVISOR,Public Works & Engineering-PWE,45178,Female,Active,2003-09-02,2012-09-29
9160,MECHANIC HELPER,Fleet Management Department,27560,Male,Active,2015-08-31,2015-08-31
9170,SENIOR PUBLIC HEALTH INVESTIGATOR,Health & Human Services,40976,Female,Active,1991-04-02,2013-01-01
9180,LIBRARY ASSISTANT,Library,26125,Female,Active,2005-11-14,2010-09-18
9190,FINANCIAL ANALYST IV,Health & Human Services,70762,Female,Active,1998-09-08,2008-08-23
9200,FIRE FIGHTER,Houston Fire Department (HFD),51194,Male,Active,2009-07-27,2010-10-27
9210,FIRE FIGHTER,Houston Fire Department (HFD),43528,Male,Active,2014-09-27,2015-12-27
9220,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1977-10-24,1985-03-02
9230,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1991-05-06,2002-01-05
9240,ASSOCIATE JUDGE OF MUNICIPAL COURTS,Municipal Courts Department,,Female,Active,2013-01-23,2013-01-23
9250,POLICE OFFICER,Houston Police Department-HPD,55461,Female,Active,2007-06-25,2008-06-25
9260,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1992-11-09,2008-05-31
9270,ADMINISTRATIVE COORDINATOR,Human Resources Dept.,67210,Female,Active,1988-12-08,2012-04-14
9280,UTILITY WORKER,Public Works & Engineering-PWE,36213,Male,Active,2004-01-26,2004-08-21
9290,POLICE SERGEANT,Houston Police Department-HPD,77076,Male,Active,1999-08-23,2012-12-12
9300,ADMINISTRATIVE ASSISTANT,Planning & Development,40539,Female,Active,1999-06-07,2013-07-20
9310,SYSTEMS SUPPORT ANALYST IV,Public Works & Engineering-PWE,71170,Male,Active,2005-05-02,2013-09-28
9320,SANITARIAN III,Health & Human Services,52624,Male,Active,1999-03-29,2005-10-15
9330,HUMAN RESOURCES GENERALIST,Human Resources Dept.,47694,Female,Active,1998-12-14,2011-01-22
9340,EQUIPMENT WORKER,Public Works & Engineering-PWE,37211,Male,Active,1994-08-31,2004-09-18
9350,ADMINISTRATIVE ASSOCIATE,Houston Police Department-HPD,37336,Female,Active,2000-01-27,2008-09-20
9360,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1993-08-30,2006-02-25
9370,OFFICE SERVICE MANAGER,Houston Police Department-HPD,60653,Male,Active,2005-10-20,2012-12-22
9380,POLICE SERGEANT,Houston Police Department-HPD,81239,Female,Active,1994-08-29,2010-01-07
9390,FIRE FIGHTER,Houston Fire Department (HFD),43528,Male,Active,2014-06-21,2015-09-21
9400,9-1-1 TELECOMMUNICATOR (CTO),Houston Emergency Center (HEC),54413,Female,Active,2008-06-16,2014-04-26
9410,ADMINISTRATIVE ASSISTANT,Health & Human Services,40144,Female,Active,2014-06-23,2014-06-23
9420,"POLICE OFFICER,PROBATIONARY",Houston Police Department-HPD,42000,Male,Active,2015-07-06,2016-01-21
9430,CUSTOMER SERVICE CLERK,Library,,Female,Active,2013-05-28,2013-05-28
9440,COMMUNICATIONS CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1997-11-03,2005-12-31
9450,SENIOR POLICE OFFICER,Houston Police Department-HPD,61643,Male,Active,2000-02-21,2013-01-05
9460,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1983-08-22,1992-02-29
9470,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2013-02-04,2014-02-04
9480,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1989-11-06,2005-12-03
9490,ADMINISTRATIVE COORDINATOR,Public Works & Engineering-PWE,66449,Female,Active,1992-07-13,2004-12-25
9500,SENIOR CAPTAIN,Houston Fire Department (HFD),74270,Male,Active,2002-08-12,2015-08-09
9510,POLICE OFFICER,Houston Police Department-HPD,45279,Male,Active,2013-10-14,2014-10-14
9520,LABORER,Houston Airport System (HAS),27082,Male,Active,2015-04-13,2015-04-13
9530,MANAGEMENT ANALYST II,Health & Human Services,47632,Male,Active,2015-07-13,2015-07-13
9540,FIRE FIGHTER,Houston Fire Department (HFD),43528,Male,Active,2015-08-01,2015-08-01
9550,POLICE LIEUTENANT,Houston Police Department-HPD,91181,Female,Active,1990-04-23,2012-03-31
9560,FIELD SUPERVISOR,Public Works & Engineering-PWE,42640,Male,Active,2008-01-14,2015-07-04
9570,MANAGEMENT ANALYST IV,Public Works & Engineering-PWE,62426,Female,Active,2005-05-14,2013-05-25
9580,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1996-10-28,2009-05-30
9590,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1990-06-11,2011-07-23
9600,ADMINISTRATIVE SPECIALIST,Housing and Community Devp.,52879,Female,Active,2001-01-08,2005-12-31
9610,TECHNICAL HARDWARE ANALYST I,Public Works & Engineering-PWE,44429,Male,Active,2005-01-31,2007-09-08
9620,POLICE OFFICER,Houston Police Department-HPD,52514,Male,Active,2010-03-29,2011-03-29
9630,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1985-03-04,2005-07-30
9640,HUMAN RESOURCES MANAGER,Public Works & Engineering-PWE,86763,Female,Active,1980-04-07,2008-04-19
9650,INSPECTOR,Public Works & Engineering-PWE,47382,Male,Active,2009-06-01,2009-06-01
9660,CUSTOMER SERVICE CLERK,Houston Police Department-HPD,31907,Female,Active,1989-07-06,2015-02-28
9670,COMMUNITY LIAISON,Health & Human Services,48027,Female,Active,1992-06-01,2013-08-31
9680,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2003-12-01,2011-03-17
9690,POLICE OFFICER,Houston Police Department-HPD,60347,Male,Active,2006-01-23,2007-01-23
9700,PLANT OPERATOR SUPERVISOR,Public Works & Engineering-PWE,54995,Male,Active,1995-09-30,2008-02-23
9710,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1990-12-10,2012-04-06
9720,STAFF ANALYST,Admn. & Regulatory Affairs,62129,Female,Active,2011-12-27,2014-01-04
9730,SENIOR POLICE SERVICE OFFICER,Houston Police Department-HPD,30888,Male,Active,2005-09-12,2005-09-12
9740,POLICE TELECOMMUNICATOR,Houston Emergency Center (HEC),35526,Male,Active,1996-03-18,1996-03-18
9750,POLICE OFFICER,Houston Police Department-HPD,60347,Male,Active,2009-06-22,2010-06-22
9760,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1996-06-17,2006-05-20
9770,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,2013-10-31,2004-09-11
9780,JAIL MEDICAL SPECIALIST,Health & Human Services,46363,Male,Active,2013-03-04,2013-03-04
9790,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1992-02-17,2005-01-12
9800,FIRE FIGHTER,Houston Fire Department (HFD),52644,Male,Active,2007-01-02,2008-07-12
9810,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1991-08-05,2004-04-10
9820,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1985-07-22,2006-01-28
9830,PUBLIC WORKS MAINTENANCE SECTION CHIEF,Public Works & Engineering-PWE,57470,Male,Active,2009-02-23,2013-01-05
9840,SUPERINTENDENT,Parks & Recreation,56014,Male,Active,2000-08-21,2000-08-21
